id,tanggal (WIB),waktu (WIB),lintang,bujur,tingkat kepercayaan,satelit,radius kemungkinan,kecamatan,kabupaten,provinsi,tipe
3839763,8/28/2023,1:25:41,-6.81244755,108.426857,8,noaa20,1125,Pesawahan,Kuningan,Jawa Barat,Cluster
3840702,8/28/2023,13:11:15,-6.56423473,108.0481186,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3840703,8/28/2023,13:11:15,-6.55024099,108.0957184,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3843313,8/29/2023,13:43:32,-7.42163467,106.6784439,8,noaa20,1125,Cibitung,Sukabumi,Jawa Barat,Cluster
3841285,8/29/2023,1:05:21,-6.34322166,107.3228302,8,noaa20,1125,Telukjambe Timur,Karawang,Jawa Barat,Cluster
3841286,8/29/2023,1:05:21,-6.53273606,108.1220741,8,noaa20,1280,Terisi,Indramayu,Jawa Barat,Cluster
3841287,8/29/2023,1:05:21,-6.57919025,108.2240677,8,noaa20,1125,Jati Tujuh,Majalengka,Jawa Barat,Cluster
3841288,8/29/2023,1:05:21,-6.58469296,108.2375717,8,noaa20,1125,Jati Tujuh,Majalengka,Jawa Barat,Cluster
3841289,8/29/2023,1:05:21,-6.57877684,108.1775208,8,noaa20,1125,Cikedung,Indramayu,Jawa Barat,Cluster
3841290,8/29/2023,1:05:21,-6.591108083,108.2240143,8,noaa20,1500,Jati Tujuh,Majalengka,Jawa Barat,Cluster
3841293,8/29/2023,1:05:21,-7.07636881,108.7652512,8,noaa20,1125,Cibingbin,Kuningan,Jawa Barat,Cluster
3841296,8/29/2023,1:05:21,-7.03478622,108.0089798,8,noaa20,1125,Baluburlimbangan,Garut,Jawa Barat,Cluster
3841302,8/29/2023,1:05:21,-7.56688643,107.9153137,8,noaa20,1125,Pendeuy,Garut,Jawa Barat,Cluster
3841343,8/29/2023,9:24:00,-6.760789394,108.249855,8,terra,3000,Kasokandel,Majalengka,Jawa Barat,Cluster
3842318,8/29/2023,12:52:19,-7.37111282,106.702858,8,snpp,1125,Tegalbuleud,Sukabumi,Jawa Barat,Cluster
3842320,8/29/2023,12:52:19,-7.00517654,108.787468,8,snpp,1125,Cibingbin,Kuningan,Jawa Barat,Cluster
3842321,8/29/2023,12:52:19,-6.94115353,108.7269669,8,snpp,1125,Pasaleman,Cirebon,Jawa Barat,Cluster
3842322,8/29/2023,12:52:19,-7.24357176,106.4908447,8,snpp,1125,Ciemas,Sukabumi,Jawa Barat,Cluster
3842323,8/29/2023,12:52:19,-7.03352118,107.9357834,8,snpp,1125,Baluburlimbangan,Garut,Jawa Barat,Cluster
3842324,8/29/2023,12:52:19,-7.21896791,106.4374466,8,snpp,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3842327,8/29/2023,12:52:19,-7.04084682,106.6038742,8,snpp,1125,Lengkong,Sukabumi,Jawa Barat,Cluster
3842328,8/29/2023,12:52:19,-6.91892719,107.2835617,8,snpp,1125,Bojong Picung,Cianjur,Jawa Barat,Cluster
3842329,8/29/2023,12:52:19,-6.9250927,107.2396088,8,snpp,1125,Bojong Picung,Cianjur,Jawa Barat,Cluster
3842330,8/29/2023,12:52:19,-6.91555691,107.246254,8,snpp,1125,Bojong Picung,Cianjur,Jawa Barat,Cluster
3842331,8/29/2023,12:52:19,-6.7992692,107.9868851,7,snpp,1125,Paseg,Sumedang,Jawa Barat,Cluster
3842333,8/29/2023,12:52:19,-6.93149519,106.6216736,8,snpp,1125,Cikidang,Sukabumi,Jawa Barat,Cluster
3842338,8/29/2023,12:52:19,-6.61692953,108.1295319,7,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3842339,8/29/2023,12:52:19,-6.5981555,108.1475525,7,snpp,1125,Cikedung,Indramayu,Jawa Barat,Cluster
3842340,8/29/2023,12:52:19,-6.60966015,107.9818726,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3842342,8/29/2023,12:52:19,-6.56719065,108.1379623,8,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3842344,8/29/2023,12:52:19,-6.54799366,108.0949402,8,snpp,1280,Terisi,Indramayu,Jawa Barat,Cluster
3842345,8/29/2023,12:52:19,-6.54163011,108.1039988,8,snpp,1399,Terisi,Indramayu,Jawa Barat,Cluster
3842348,8/29/2023,12:52:19,-6.53281021,107.8264771,8,snpp,1125,Cipunagara,Subang,Jawa Barat,Cluster
3842350,8/29/2023,12:52:19,-6.44100523,107.6268921,7,snpp,1125,Pabuaran,Subang,Jawa Barat,Cluster
3842354,8/29/2023,12:52:19,-6.39375687,107.3829346,8,snpp,1125,Klari,Karawang,Jawa Barat,Cluster
3843316,8/29/2023,13:43:32,-7.21879292,106.677124,8,noaa20,1125,Cimanggu,Sukabumi,Jawa Barat,Cluster
3843317,8/29/2023,13:43:32,-7.181762935,106.7380562,8,noaa20,1280,Pabuaran,Sukabumi,Jawa Barat,Cluster
3843318,8/29/2023,13:43:32,-7.231203795,106.4429817,7,noaa20,1280,Cilacap,Sukabumi,Jawa Barat,Cluster
3843834,8/30/2023,0:45:01,-6.28151941,106.9768524,8,noaa20,1125,Jatiasih,Bekasi,Jawa Barat,Cluster
3843319,8/29/2023,13:43:32,-7.21807575,106.4389038,8,noaa20,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3843837,8/30/2023,0:45:01,-6.54909658,108.0961838,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3843320,8/29/2023,13:43:32,-7.10859855,106.5195058,8,noaa20,1399,Ciemas,Sukabumi,Jawa Barat,Cluster
3843838,8/30/2023,0:45:01,-6.579804185,108.0935211,8,noaa20,1280,Kertajati,Majalengka,Jawa Barat,Cluster
3843321,8/29/2023,13:43:32,-7.04757452,106.6511383,8,noaa20,1125,Simpenan,Sukabumi,Jawa Barat,Cluster
3843839,8/30/2023,0:45:01,-6.61427259,108.113945,8,noaa20,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3843322,8/29/2023,13:43:32,-6.90955067,107.3045578,8,noaa20,1125,Rongga,Bandung Barat,Jawa Barat,Cluster
3843840,8/30/2023,0:45:01,-6.61734056,108.0371018,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3843280,8/29/2023,13:31:00,-7.217899323,106.436409,8,aqua,3000,Cilacap,Sukabumi,Jawa Barat,Cluster
3843281,8/29/2023,13:31:00,-6.539654255,108.1699524,8,aqua,3000,Cikedung,Indramayu,Jawa Barat,Cluster
3843843,8/30/2023,0:45:01,-6.46968794,106.9545441,8,noaa20,1125,Klapanunggal,Bogor,Jawa Barat,Cluster
3843323,8/29/2023,13:43:32,-6.84710312,107.4039459,8,noaa20,1125,Cipatat,Bandung Barat,Jawa Barat,Cluster
3843324,8/29/2023,13:43:32,-6.615078133,108.1312256,8,noaa20,1399,Kertajati,Majalengka,Jawa Barat,Cluster
3843325,8/29/2023,13:43:32,-6.57078981,108.1400375,7,noaa20,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3843326,8/29/2023,13:43:32,-6.54095411,108.1062317,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3846492,8/31/2023,1:17:17,-6.42694807,107.5315323,8,snpp,1125,Pabuaran,Subang,Jawa Barat,Cluster
3843906,8/30/2023,1:37:38,-6.54848099,108.0944214,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3843907,8/30/2023,1:37:38,-6.45973587,107.2141953,8,snpp,1125,Bojongmangu,Bekasi,Jawa Barat,Cluster
3843908,8/30/2023,1:37:38,-6.64539719,108.1709366,8,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3843909,8/30/2023,1:37:38,-7.19604731,107.9930191,8,snpp,1125,Sucinaraja,Garut,Jawa Barat,Cluster
3845766,8/30/2023,13:26:02,-7.58571386,107.8433228,8,noaa20,1125,Cisompet,Garut,Jawa Barat,Cluster
3845779,8/30/2023,13:26:02,-7.37802839,106.6923981,8,noaa20,1125,Tegalbuleud,Sukabumi,Jawa Barat,Cluster
3845781,8/30/2023,13:26:02,-7.24062538,106.4089203,8,noaa20,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3845782,8/30/2023,13:26:02,-7.18386412,106.7239456,8,noaa20,1125,Lengkong,Sukabumi,Jawa Barat,Cluster
3845783,8/30/2023,13:26:02,-7.15795183,106.7788963,8,noaa20,1280,Pabuaran,Sukabumi,Jawa Barat,Cluster
3845784,8/30/2023,13:26:02,-7.14248371,106.4748764,8,noaa20,1125,Ciemas,Sukabumi,Jawa Barat,Cluster
3845785,8/30/2023,13:26:02,-7.08102989,106.5286179,8,noaa20,1125,Simpenan,Sukabumi,Jawa Barat,Cluster
3845786,8/30/2023,13:26:02,-7.05566263,106.6478806,8,noaa20,1125,Simpenan,Sukabumi,Jawa Barat,Cluster
3845787,8/30/2023,13:26:02,-6.96624374,107.0650559,8,noaa20,1125,Campaka,Cianjur,Jawa Barat,Cluster
3845788,8/30/2023,13:26:02,-6.984449625,106.6110039,8,noaa20,1280,Pelabuhan Ratu,Sukabumi,Jawa Barat,Cluster
3845789,8/30/2023,13:26:02,-6.64376497,108.537468,8,noaa20,1125,Suranenggala,Cirebon,Jawa Barat,Cluster
3845790,8/30/2023,13:26:02,-6.60797358,108.1490707,8,noaa20,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3845791,8/30/2023,13:26:02,-6.60814333,108.0534973,7,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3846493,8/31/2023,1:17:17,-6.54952002,108.0929718,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3845792,8/30/2023,13:26:02,-6.551031825,108.0965996,8,noaa20,1280,Terisi,Indramayu,Jawa Barat,Cluster
3846670,8/31/2023,0:26:04,-6.2012012,107.1003685,8,noaa20,1280,Cibitung,Bekasi,Jawa Barat,Cluster
3845793,8/30/2023,13:26:02,-6.52260351,108.0966873,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3845797,8/30/2023,13:26:02,-6.38398933,107.5234909,7,noaa20,1125,Jatisari,Karawang,Jawa Barat,Cluster
3846671,8/31/2023,0:26:04,-6.22284889,106.9678116,8,noaa20,1125,Bekasi Barat,Bekasi,Jawa Barat,Cluster
3846674,8/31/2023,0:26:04,-6.54568863,108.093811,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3846677,8/31/2023,0:26:04,-6.35342693,106.9663162,8,noaa20,1125,Gunungputri,Bogor,Jawa Barat,Cluster
3846690,8/31/2023,0:26:04,-7.05957747,108.5334396,8,noaa20,1125,Ciniru,Kuningan,Jawa Barat,Cluster
3846705,8/31/2023,0:26:04,-7.0939703,106.5213318,8,noaa20,1125,Simpenan,Sukabumi,Jawa Barat,Cluster
3848818,8/31/2023,13:04:16,-7.43998671,107.1201401,8,noaa20,1125,Sindangbarang,Cianjur,Jawa Barat,Cluster
3848826,8/31/2023,13:04:16,-7.23286057,107.7494278,8,noaa20,1125,Sukaresmi,Garut,Jawa Barat,Cluster
3848829,8/31/2023,13:04:16,-7.04730177,108.7741242,8,noaa20,1125,Cibingbin,Kuningan,Jawa Barat,Cluster
3848830,8/31/2023,13:04:16,-7.0569911,108.5769348,7,noaa20,1125,Labakwangi,Kuningan,Jawa Barat,Cluster
3848832,8/31/2023,13:04:16,-7.31011343,106.4432068,8,noaa20,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3848835,8/31/2023,13:04:16,-7.088902,107.5881348,8,noaa20,1125,Banjaran,Bandung,Jawa Barat,Cluster
3848836,8/31/2023,13:04:16,-7.24586153,106.4214096,8,noaa20,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3848837,8/31/2023,13:04:16,-7.04627419,107.7341232,7,noaa20,1125,Majalaya,Bandung,Jawa Barat,Cluster
3848838,8/31/2023,13:04:16,-6.91091156,108.6225357,7,noaa20,1125,Ciawi Gerbang,Kuningan,Jawa Barat,Cluster
3848839,8/31/2023,13:04:16,-7.14229441,107.0071793,8,noaa20,1125,Takokak,Cianjur,Jawa Barat,Cluster
3848840,8/31/2023,13:04:16,-6.89299774,108.6739044,8,noaa20,1125,Waled,Cirebon,Jawa Barat,Cluster
3848841,8/31/2023,13:04:16,-7.2081124,106.4430033,8,noaa20,1399,Cilacap,Sukabumi,Jawa Barat,Cluster
3848843,8/31/2023,13:04:16,-7.19018459,106.4474106,7,noaa20,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3848807,8/31/2023,13:04:16,-7.60892725,108.3981628,8,noaa20,1125,Cigugur,Pangandaran,Jawa Barat,Cluster
3848844,8/31/2023,13:04:16,-6.96590233,107.6154709,7,noaa20,1125,Dayeuh Kolot,Bandung,Jawa Barat,Cluster
3848845,8/31/2023,13:04:16,-7.117962125,106.5055008,8,noaa20,1280,Ciemas,Sukabumi,Jawa Barat,Cluster
3848846,8/31/2023,13:04:16,-6.78498125,108.6249237,7,noaa20,1125,Astanajapura,Cirebon,Jawa Barat,Cluster
3848847,8/31/2023,13:04:16,-6.941812515,107.2669716,8,noaa20,1280,Rongga,Bandung Barat,Jawa Barat,Cluster
3848848,8/31/2023,13:04:16,-6.94702315,107.2435303,8,noaa20,1280,Rongga,Bandung Barat,Jawa Barat,Cluster
3848849,8/31/2023,13:04:16,-6.92531872,107.2525406,8,noaa20,1125,Bojong Picung,Cianjur,Jawa Barat,Cluster
3848850,8/31/2023,13:04:16,-6.74973202,108.4092941,7,noaa20,1125,Dukupuntang,Cirebon,Jawa Barat,Cluster
3848851,8/31/2023,13:04:16,-6.96177292,106.9816055,8,noaa20,1125,Gegerbitung,Sukabumi,Jawa Barat,Cluster
3848852,8/31/2023,13:04:16,-6.78855133,108.1031494,8,noaa20,1125,Tomo,Sumedang,Jawa Barat,Cluster
3848853,8/31/2023,13:04:16,-6.76348019,108.0625153,8,noaa20,1125,Conggeang,Sumedang,Jawa Barat,Cluster
3848854,8/31/2023,13:04:16,-6.75403786,108.0796051,8,noaa20,1125,Ujungjaya,Sumedang,Jawa Barat,Cluster
3848856,8/31/2023,13:04:16,-6.86209822,107.3201523,8,noaa20,1125,Haurwangi,Cianjur,Jawa Barat,Cluster
3848857,8/31/2023,13:04:16,-6.73677921,108.1028976,7,noaa20,1125,Ujungjaya,Sumedang,Jawa Barat,Cluster
3848858,8/31/2023,13:04:16,-6.85773706,107.1540604,7,noaa20,1125,Cilaku,Cianjur,Jawa Barat,Cluster
3848859,8/31/2023,13:04:16,-6.71539736,108.0517197,7,noaa20,1125,Conggeang,Sumedang,Jawa Barat,Cluster
3848860,8/31/2023,13:04:16,-6.86544085,107.0216293,8,noaa20,1125,Sukalarang,Sukabumi,Jawa Barat,Cluster
3848861,8/31/2023,13:04:16,-6.65112972,108.3431549,8,noaa20,1125,Ligung,Majalengka,Jawa Barat,Cluster
3848862,8/31/2023,13:04:16,-6.69061422,107.9625778,8,noaa20,1125,Buahdua,Sumedang,Jawa Barat,Cluster
3848863,8/31/2023,13:04:16,-6.63282776,108.0020828,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3848864,8/31/2023,13:04:16,-6.591171265,108.0992317,8,noaa20,1280,Kertajati,Majalengka,Jawa Barat,Cluster
3848866,8/31/2023,13:04:16,-6.60724401,107.8638611,7,noaa20,1125,Surian,Sumedang,Jawa Barat,Cluster
3848867,8/31/2023,13:04:16,-6.57524633,107.9858246,7,noaa20,1125,Haurgeulis,Indramayu,Jawa Barat,Cluster
3848868,8/31/2023,13:04:16,-6.57187033,107.8210297,8,noaa20,1125,Cibogo,Subang,Jawa Barat,Cluster
3848869,8/31/2023,13:04:16,-6.68401146,107.0555344,8,noaa20,1125,Sukaresmi,Cianjur,Jawa Barat,Cluster
3848872,8/31/2023,13:04:16,-6.5070734,107.8781509,7,noaa20,1125,Cipunagara,Subang,Jawa Barat,Cluster
3848873,8/31/2023,13:04:16,-6.48207664,107.8594894,8,noaa20,1125,Cipunagara,Subang,Jawa Barat,Cluster
3848874,8/31/2023,13:04:16,-6.478287455,107.5052109,8,noaa20,1280,Campaka,Purwakarta,Jawa Barat,Cluster
3848875,8/31/2023,13:04:16,-6.45598412,107.6106033,8,noaa20,1125,Cipeundeuy,Subang,Jawa Barat,Cluster
3848878,8/31/2023,13:04:16,-6.49093723,106.6425552,8,noaa20,1125,Rumpin,Bogor,Jawa Barat,Cluster
3848879,8/31/2023,13:04:16,-6.38883495,107.2152481,7,noaa20,1125,Cikarang Pusat,Bekasi,Jawa Barat,Cluster
3848880,8/31/2023,13:04:16,-6.29378724,107.2637558,8,noaa20,1280,Telukjambe Timur,Karawang,Jawa Barat,Cluster
3848881,8/31/2023,13:04:16,-6.14836359,107.0625305,8,noaa20,1125,Sukawangi,Bekasi,Jawa Barat,Cluster
3850059,8/31/2023,13:58:19,-6.96355009,106.9924622,8,snpp,1125,Gegerbitung,Sukabumi,Jawa Barat,Cluster
3850060,8/31/2023,13:58:19,-6.584208965,108.2370186,9,snpp,1280,Jati Tujuh,Majalengka,Jawa Barat,Cluster
3850061,8/31/2023,13:58:19,-6.58840752,108.1040039,7,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3850062,8/31/2023,13:58:19,-6.55524969,108.0795746,9,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3850063,8/31/2023,13:58:19,-6.58563471,107.4390259,8,snpp,1125,Jatiluhur,Purwakarta,Jawa Barat,Cluster
3850064,8/31/2023,13:58:19,-6.477679255,107.507637,8,snpp,1280,Campaka,Purwakarta,Jawa Barat,Cluster
3850065,8/31/2023,13:58:19,-6.29387188,107.2668915,8,snpp,1125,Telukjambe Timur,Karawang,Jawa Barat,Cluster
